ID Consumidor	Género	Estado civil	Mascotas	Barrio
4544	F	Casado(a)	4	San Juan
4545	M	Casado(a)	1	San Juan
4547	M	Soltero(a)	4	San Juan
4548	M	Soltero(a)	2	San Pedro
4552	M	Casado(a)	2	San Juan
4553	F	Soltero(a)	1	San Juan
4555	M	Soltero(a)	1	Santa Ana
4556	M	Soltero(a)	2	San Juan
4557	M	Casado(a)	5	San Miguel 
4558	F	Casado(a)	3	San Juan
4561	M	Soltero(a)	2	San Pedro
4562	F	Casado(a)	1	Santa Ana
4564	M	Soltero(a)	4	San Juan
4566	M	Casado(a)	1	Santa Ana
4567	M	Casado(a)	5	La Esperanza
4568	F	Soltero(a)	2	San Pedro
4570	F	Casado(a)	5	San Miguel 
4571	F	Casado(a)	5	La Esperanza
4573	M	Soltero(a)	5	San Juan
4576	M	Soltero(a)	1	San Pedro
4579	F	Casado(a)	2	Santa Ana
4582	M	Soltero(a)	2	San Pedro
4583	F	Casado(a)	5	San Juan
4584	F	Casado(a)	1	Santa Ana
4586	M	Soltero(a)	3	San Pedro
4587	F	Casado(a)	5	San Miguel 
4589	F	Soltero(a)	3	San Juan
4592	M	Casado(a)	1	San Pedro
4595	F	Soltero(a)	5	Santa Ana
4597	F	Soltero(a)	2	San Juan
4598	F	Casado(a)	2	San Pedro
4599	M	Soltero(a)	3	San Pedro
4600	F	Soltero(a)	3	San Miguel 
4606	F	Casado(a)	1	Santa Ana
4607	M	Casado(a)	1	La Esperanza
4608	F	Soltero(a)	1	Santa Ana
4609	M	Soltero(a)	2	La Esperanza
4610	M	Soltero(a)	1	La Esperanza
4614	F	Soltero(a)	2	Santa Ana
4615	F	Casado(a)	2	San Juan
4616	F	Soltero(a)	1	San Juan
4617	M	Casado(a)	4	San Miguel 
4618	M	Casado(a)	3	Santa Ana
4619	F	Soltero(a)	4	San Juan
4620	F	Casado(a)	1	Santa Ana
4621	M	Soltero(a)	3	Santa Ana
4622	M	Soltero(a)	1	San Miguel 
4623	M	Casado(a)	3	San Juan
4626	F	Soltero(a)	1	San Pedro
4627	M	Soltero(a)	4	San Juan
4628	M	Casado(a)	1	Santa Ana
4630	M	Casado(a)	2	San Juan
4633	M	Casado(a)	1	San Juan
4634	M	Casado(a)	4	Santa Ana
4635	M	Casado(a)	4	Santa Ana
4637	M	Casado(a)	4	San Pedro
4642	M	Casado(a)	5	San Juan
4643	F	Soltero(a)	2	San Miguel 
4644	M	Soltero(a)	3	Santa Ana
4646	F	Casado(a)	3	San Pedro
4647	M	Soltero(a)	1	San Pedro
4649	M	Soltero(a)	3	San Juan
4651	M	Casado(a)	3	San Miguel 
4652	F	Casado(a)	3	San Pedro
4653	M	Casado(a)	3	San Pedro
4655	F	Casado(a)	4	San Pedro
4657	F	Soltero(a)	2	San Juan
4658	F	Soltero(a)	2	San Juan
4659	F	Casado(a)	3	San Juan
4660	M	Soltero(a)	2	San Miguel 
4661	F	Casado(a)	3	San Pedro
4662	M	Soltero(a)	1	San Miguel 
4663	F	Soltero(a)	2	San Juan
4664	M	Soltero(a)	2	San Juan
4666	F	Casado(a)	3	San Juan
4667	M	Casado(a)	5	San Juan
4670	M	Soltero(a)	1	San Juan
4671	F	Soltero(a)	4	Santa Ana
4676	F	Casado(a)	1	Santa Ana
4677	M	Soltero(a)	1	Santa Ana
4678	M	Soltero(a)	1	San Juan
4680	F	Soltero(a)	5	San Pedro
4681	M	Soltero(a)	1	San Miguel 
4682	M	Casado(a)	4	San Juan
4686	F	Soltero(a)	2	San Juan
4687	M	Soltero(a)	3	Santa Ana
4689	M	Casado(a)	3	La Esperanza
4690	M	Casado(a)	4	San Juan
4691	F	Soltero(a)	2	San Juan
4692	M	Soltero(a)	3	San Juan
4693	M	Soltero(a)	2	Santa Ana
4695	F	Soltero(a)	3	San Juan
4697	F	Soltero(a)	3	San Juan
4698	F	Soltero(a)	2	La Esperanza
4699	M	Casado(a)	3	San Juan
4700	M	Soltero(a)	4	San Juan
4707	F	Casado(a)	2	Santa Ana
4709	M	Casado(a)	4	San Miguel 
4711	F	Casado(a)	3	Santa Ana
4712	M	Soltero(a)	5	San Juan
4714	F	Soltero(a)	3	San Pedro
4718	M	Soltero(a)	1	San Pedro
4719	F	Casado(a)	1	La Esperanza
4720	M	Soltero(a)	2	San Pedro
4722	M	Soltero(a)	1	San Juan
4724	M	Soltero(a)	2	San Juan
4726	M	Casado(a)	3	Santa Ana
4727	F	Casado(a)	4	Santa Ana
4730	F	Soltero(a)	4	San Miguel 
4731	F	Soltero(a)	3	Santa Ana
4732	M	Casado(a)	1	La Esperanza
4736	M	Casado(a)	3	San Juan
4738	F	Soltero(a)	3	San Pedro
4739	M	Casado(a)	2	San Juan
4742	M	Soltero(a)	3	La Esperanza
4743	F	Casado(a)	4	San Juan
4745	F	Casado(a)	2	San Pedro
4747	M	Soltero(a)	1	San Pedro
4748	M	Casado(a)	2	San Pedro
4750	F	Soltero(a)	5	Santa Ana
4753	M	Soltero(a)	1	San Pedro
4756	M	Casado(a)	3	San Pedro
4761	F	Casado(a)	2	San Pedro
4763	F	Casado(a)	5	Santa Ana
4766	F	Casado(a)	2	San Pedro
4767	M	Soltero(a)	3	Santa Ana
4768	F	Soltero(a)	3	San Pedro
4771	M	Soltero(a)	2	Santa Ana
4774	F	Casado(a)	5	Santa Ana
4775	M	Soltero(a)	2	San Juan
4776	M	Casado(a)	4	San Pedro
4778	M	Casado(a)	1	Santa Ana
4779	M	Soltero(a)	4	San Juan
4780	F	Casado(a)	3	Santa Ana
4783	M	Casado(a)	3	San Juan
4784	F	Casado(a)	5	Santa Ana
4785	F	Soltero(a)	3	San Pedro
4789	F	Casado(a)	1	San Pedro
4791	M	Casado(a)	2	Santa Ana
4792	F	Casado(a)	4	Santa Ana
4796	F	Casado(a)	4	San Pedro
4797	M	Casado(a)	2	San Pedro
4798	F	Soltero(a)	1	San Pedro
4803	M	Soltero(a)	2	La Esperanza
4804	F	Casado(a)	4	San Juan
4807	F	Casado(a)	3	La Esperanza
4808	M	Soltero(a)	3	Santa Ana
4810	F	Soltero(a)	5	La Esperanza
4813	F	Casado(a)	1	San Juan
4815	F	Casado(a)	1	San Juan
4819	F	Soltero(a)	1	San Pedro
4821	M	Casado(a)	1	San Pedro
4822	F	Casado(a)	3	San Miguel 
4823	F	Soltero(a)	3	La Esperanza
4824	M	Soltero(a)	5	Santa Ana
4825	F	Casado(a)	3	San Pedro
4826	F	Soltero(a)	5	La Esperanza
4828	M	Casado(a)	4	San Juan
4829	M	Soltero(a)	1	Santa Ana
4831	F	Soltero(a)	1	San Pedro
4832	F	Casado(a)	2	San Juan
4836	M	Soltero(a)	5	Santa Ana
4838	F	Soltero(a)	4	San Juan
4841	F	Casado(a)	5	San Juan
4843	M	Soltero(a)	4	Santa Ana
4844	F	Soltero(a)	3	Santa Ana
4846	M	Soltero(a)	3	San Juan
4847	F	Soltero(a)	3	Santa Ana
4848	F	Casado(a)	4	San Juan
4850	F	Casado(a)	4	San Juan
4851	F	Casado(a)	4	San Miguel 
4853	M	Soltero(a)	1	Santa Ana
4855	F	Casado(a)	1	San Juan
4856	M	Casado(a)	1	San Juan
4858	M	Soltero(a)	1	San Juan
4861	M	Soltero(a)	2	San Juan
4864	F	Casado(a)	5	Santa Ana
4868	F	Casado(a)	3	Santa Ana
4870	M	Soltero(a)	3	San Pedro
4871	F	Soltero(a)	2	San Pedro
4873	M	Soltero(a)	1	San Juan
4875	M	Casado(a)	4	San Juan
4876	F	Soltero(a)	2	San Juan
4877	M	Casado(a)	4	San Juan
4878	F	Soltero(a)	2	La Esperanza
4879	M	Casado(a)	3	Santa Ana
4881	M	Casado(a)	3	San Juan
4882	F	Soltero(a)	1	San Miguel 
4884	M	Soltero(a)	4	San Juan
4888	M	Soltero(a)	3	San Pedro
4890	M	Soltero(a)	1	San Juan
4891	F	Soltero(a)	1	San Juan
4892	M	Soltero(a)	5	San Juan
4898	M	Casado(a)	1	Santa Ana
4900	M	Casado(a)	4	San Juan
4901	F	Soltero(a)	3	San Juan
4903	M	Casado(a)	2	Santa Ana
4906	M	Soltero(a)	1	Santa Ana
4907	M	Soltero(a)	4	La Esperanza
4909	M	Casado(a)	2	San Juan
4912	F	Soltero(a)	3	San Pedro
4913	M	Soltero(a)	1	San Pedro
4914	F	Soltero(a)	1	Santa Ana
4915	M	Soltero(a)	2	Santa Ana
4916	M	Soltero(a)	1	San Juan
4917	F	Soltero(a)	4	San Miguel 
4921	F	Casado(a)	1	San Pedro
4925	F	Soltero(a)	1	Santa Ana
4928	M	Soltero(a)	4	San Juan
4929	F	Casado(a)	1	San Pedro
4932	F	Soltero(a)	1	La Esperanza
4936	M	Soltero(a)	2	San Pedro
4937	M	Casado(a)	1	San Pedro
4938	F	Soltero(a)	4	San Juan
4940	F	Soltero(a)	2	San Miguel 
4941	M	Soltero(a)	3	San Pedro
4942	F	Casado(a)	2	Santa Ana
4943	F	Casado(a)	4	Santa Ana
4946	F	Casado(a)	1	Santa Ana
4947	M	Casado(a)	4	La Esperanza
4948	M	Casado(a)	5	San Juan
4951	M	Soltero(a)	5	San Juan
4953	M	Soltero(a)	5	Santa Ana
4954	F	Casado(a)	4	Santa Ana
4956	M	Casado(a)	4	La Esperanza
4958	M	Soltero(a)	1	La Esperanza
4960	M	Casado(a)	1	San Pedro
4961	M	Soltero(a)	4	San Juan
4962	F	Casado(a)	1	Santa Ana
4964	F	Casado(a)	2	San Miguel 
4965	F	Soltero(a)	4	La Esperanza
4972	M	Casado(a)	5	San Pedro
4973	M	Soltero(a)	1	San Juan
4977	M	Casado(a)	1	San Pedro
4978	M	Casado(a)	1	San Pedro
4979	M	Casado(a)	1	San Miguel 
4981	F	Soltero(a)	1	San Miguel 
4983	M	Soltero(a)	2	La Esperanza
4984	F	Soltero(a)	3	La Esperanza
4985	M	Soltero(a)	3	La Esperanza
4987	F	Soltero(a)	3	San Juan
4995	M	Soltero(a)	2	San Juan
4998	M	Soltero(a)	3	Santa Ana
5000	F	Soltero(a)	1	Santa Ana
5001	M	Soltero(a)	5	San Pedro
5002	M	Casado(a)	2	La Esperanza
5005	M	Casado(a)	2	San Miguel 
5007	M	Casado(a)	3	San Pedro
5008	F	Soltero(a)	1	La Esperanza
5009	M	Soltero(a)	1	San Juan
5013	M	Casado(a)	2	San Pedro
5014	M	Soltero(a)	5	San Pedro
5015	F	Casado(a)	1	San Miguel 
5016	M	Casado(a)	5	San Juan
5017	M	Soltero(a)	1	La Esperanza
5018	M	Casado(a)	3	San Juan
5019	F	Casado(a)	4	La Esperanza
5020	M	Casado(a)	4	San Pedro
5022	M	Soltero(a)	2	San Juan
5023	F	Soltero(a)	3	San Juan
5024	M	Casado(a)	3	San Juan
5025	M	Casado(a)	3	Santa Ana
5026	M	Soltero(a)	5	San Juan
5029	M	Casado(a)	3	San Pedro
5031	M	Casado(a)	2	San Pedro
5032	M	Soltero(a)	4	San Juan
5036	M	Soltero(a)	1	La Esperanza
5037	M	Soltero(a)	1	Santa Ana
5038	M	Soltero(a)	2	San Juan
5040	M	Casado(a)	3	San Juan
5045	F	Casado(a)	1	San Miguel 
5046	F	Soltero(a)	1	San Miguel 
5050	F	Soltero(a)	3	San Juan
5052	F	Soltero(a)	5	San Miguel 
5053	M	Casado(a)	2	La Esperanza
5054	F	Casado(a)	2	San Pedro
5055	M	Soltero(a)	5	San Pedro
5056	F	Casado(a)	5	San Juan
5057	M	Casado(a)	1	San Miguel 
5060	M	Casado(a)	3	San Juan
5062	M	Casado(a)	4	San Juan
5063	M	Casado(a)	3	Santa Ana
5065	F	Soltero(a)	1	La Esperanza
5067	M	Soltero(a)	2	San Juan
5068	M	Soltero(a)	3	San Miguel 
5069	M	Soltero(a)	1	San Pedro
5070	F	Soltero(a)	3	San Juan
5071	F	Casado(a)	1	La Esperanza
5073	F	Casado(a)	1	San Miguel 
5077	M	Casado(a)	1	San Pedro
5078	F	Soltero(a)	4	La Esperanza
5079	F	Casado(a)	3	San Pedro
5081	F	Soltero(a)	3	San Pedro
5083	F	Casado(a)	1	San Pedro
5084	M	Casado(a)	5	San Pedro
5086	F	Soltero(a)	3	San Juan
5088	F	Casado(a)	2	San Juan
5089	F	Soltero(a)	2	San Pedro
5090	M	Soltero(a)	4	La Esperanza
5092	F	Soltero(a)	3	San Juan
5094	M	Soltero(a)	1	San Miguel 
5095	F	Casado(a)	4	San Pedro
5096	M	Soltero(a)	1	San Juan
5099	F	Casado(a)	1	La Esperanza
5101	F	Soltero(a)	4	San Juan
5102	F	Soltero(a)	1	San Pedro
5103	M	Soltero(a)	5	Santa Ana
5106	M	Soltero(a)	1	Santa Ana
5107	M	Casado(a)	1	San Pedro
5108	F	Casado(a)	3	San Pedro
5109	M	Soltero(a)	1	San Juan
5110	F	Soltero(a)	2	San Miguel 
5113	M	Casado(a)	3	San Pedro
5114	F	Casado(a)	3	Santa Ana
5115	M	Soltero(a)	1	San Miguel 
5116	F	Casado(a)	3	San Juan
5118	F	Soltero(a)	2	Santa Ana
5119	M	Casado(a)	1	San Juan
5124	M	Soltero(a)	3	La Esperanza
5125	F	Soltero(a)	2	San Juan
5126	F	Soltero(a)	2	Santa Ana
5129	F	Soltero(a)	2	San Pedro
5130	F	Casado(a)	1	Santa Ana
5133	F	Casado(a)	1	San Juan
5134	F	Soltero(a)	4	Santa Ana
5136	M	Casado(a)	3	San Pedro
5140	F	Soltero(a)	1	La Esperanza
5143	M	Soltero(a)	1	San Juan
5144	M	Soltero(a)	4	San Pedro
5147	F	Soltero(a)	1	San Juan
5148	F	Soltero(a)	1	Santa Ana
5150	F	Casado(a)	4	Santa Ana
5151	M	Soltero(a)	4	San Pedro
5153	F	Soltero(a)	2	Santa Ana
5155	M	Casado(a)	4	San Pedro
5158	M	Soltero(a)	3	Santa Ana
5159	M	Casado(a)	1	San Pedro
5162	M	Casado(a)	5	San Miguel 
5163	M	Casado(a)	3	Santa Ana
5166	M	Casado(a)	4	San Juan
5167	F	Soltero(a)	3	Santa Ana
5170	F	Casado(a)	2	San Juan
5171	M	Soltero(a)	3	San Pedro
5172	M	Soltero(a)	2	La Esperanza
5174	M	Casado(a)	4	Santa Ana
5181	M	Soltero(a)	3	La Esperanza
5182	F	Soltero(a)	3	San Juan
5183	M	Soltero(a)	3	San Juan
5185	F	Casado(a)	5	Santa Ana
5188	F	Casado(a)	5	San Miguel 
5192	M	Casado(a)	3	San Pedro
5195	M	Casado(a)	1	San Juan
5196	F	Casado(a)	3	San Juan
5199	F	Casado(a)	4	Santa Ana
5203	M	Casado(a)	5	San Pedro
5204	F	Casado(a)	1	La Esperanza
5206	M	Soltero(a)	1	San Juan
5207	M	Soltero(a)	1	San Pedro
5208	M	Casado(a)	4	San Pedro
5210	F	Soltero(a)	1	San Juan
5214	F	Soltero(a)	3	San Juan
5215	M	Soltero(a)	4	San Miguel 
5216	F	Casado(a)	2	Santa Ana
5219	M	Soltero(a)	4	San Juan
5221	F	Casado(a)	1	San Pedro
5222	M	Casado(a)	2	San Juan
5223	M	Casado(a)	1	La Esperanza
5226	M	Casado(a)	1	San Juan
5230	M	Casado(a)	3	San Juan
5231	F	Casado(a)	2	San Pedro
5233	F	Casado(a)	2	San Pedro
5235	F	Soltero(a)	3	San Pedro
5237	F	Soltero(a)	3	San Miguel 
5238	M	Soltero(a)	3	San Juan
5240	F	Soltero(a)	1	San Juan
5241	F	Soltero(a)	5	San Juan
5242	F	Casado(a)	4	San Pedro
5244	F	Soltero(a)	5	San Juan
5249	F	Soltero(a)	4	San Pedro
5250	F	Casado(a)	3	San Pedro
5252	F	Casado(a)	4	San Pedro
5256	M	Casado(a)	3	San Juan
5258	M	Casado(a)	1	La Esperanza
5261	F	Casado(a)	1	San Pedro
5264	F	Soltero(a)	1	San Juan
5265	M	Soltero(a)	1	San Pedro
5271	M	Soltero(a)	1	San Juan
5276	F	Soltero(a)	4	San Juan
5277	M	Casado(a)	5	La Esperanza
5279	M	Casado(a)	3	San Pedro
5280	F	Soltero(a)	5	San Juan
5281	M	Soltero(a)	5	San Pedro
5282	F	Soltero(a)	2	San Miguel 
5283	F	Soltero(a)	3	San Pedro
5284	F	Casado(a)	3	La Esperanza
5289	F	Casado(a)	5	San Juan
5290	M	Soltero(a)	1	San Pedro
5293	F	Soltero(a)	2	San Pedro
5294	F	Soltero(a)	4	La Esperanza
5295	M	Soltero(a)	3	Santa Ana
5297	M	Casado(a)	1	San Juan
5298	M	Soltero(a)	2	San Pedro
5301	F	Casado(a)	2	San Pedro
5303	M	Casado(a)	3	San Juan
5305	M	Soltero(a)	4	Santa Ana
5307	F	Casado(a)	3	San Pedro
5310	M	Soltero(a)	4	San Miguel 
5311	M	Casado(a)	2	San Pedro
5313	F	Casado(a)	3	Santa Ana
5314	M	Soltero(a)	3	Santa Ana
5315	M	Casado(a)	2	La Esperanza
5317	M	Soltero(a)	3	San Juan
5318	M	Soltero(a)	3	La Esperanza
5320	M	Casado(a)	2	Santa Ana
5321	F	Casado(a)	1	La Esperanza
5324	M	Soltero(a)	2	San Pedro
5329	M	Soltero(a)	1	San Juan
5331	F	Casado(a)	2	Santa Ana
5333	M	Soltero(a)	2	San Pedro
5335	M	Soltero(a)	5	San Juan
5339	M	Casado(a)	2	Santa Ana
5340	F	Casado(a)	2	Santa Ana
5341	F	Casado(a)	2	San Juan
5342	F	Casado(a)	1	San Juan
5343	F	Soltero(a)	4	San Pedro
5345	F	Casado(a)	1	San Juan
5346	F	Casado(a)	2	Santa Ana
5347	F	Soltero(a)	3	San Pedro
5348	F	Soltero(a)	3	Santa Ana
5349	F	Casado(a)	1	San Juan
5350	M	Soltero(a)	2	San Miguel 
5351	F	Soltero(a)	5	La Esperanza
5353	M	Soltero(a)	3	La Esperanza
5355	M	Soltero(a)	2	San Juan
5358	F	Casado(a)	1	Santa Ana
5360	M	Soltero(a)	2	Santa Ana
5362	F	Soltero(a)	2	Santa Ana
5363	M	Soltero(a)	3	La Esperanza
5365	F	Soltero(a)	2	Santa Ana
5366	F	Soltero(a)	2	San Juan
5368	F	Casado(a)	4	Santa Ana
5374	M	Casado(a)	3	Santa Ana
5376	M	Soltero(a)	1	Santa Ana
5379	F	Soltero(a)	1	San Juan
5381	F	Casado(a)	3	San Pedro
5387	F	Soltero(a)	1	San Juan
5388	M	Casado(a)	4	Santa Ana
5389	F	Soltero(a)	1	San Juan
5393	F	Soltero(a)	1	San Pedro
5394	M	Casado(a)	4	San Pedro
5396	M	Soltero(a)	3	Santa Ana
5397	M	Soltero(a)	2	San Miguel 
5398	F	Casado(a)	5	San Juan
5400	F	Soltero(a)	1	San Juan
5401	F	Soltero(a)	4	San Pedro
5405	F	Casado(a)	1	Santa Ana
5406	F	Soltero(a)	4	La Esperanza
5407	M	Casado(a)	4	Santa Ana
5409	F	Soltero(a)	2	San Pedro
5410	F	Casado(a)	2	San Juan
5412	M	Soltero(a)	1	Santa Ana
5418	F	Casado(a)	3	La Esperanza
5419	F	Soltero(a)	1	San Juan
5423	F	Soltero(a)	4	Santa Ana
5424	F	Soltero(a)	4	La Esperanza
5427	F	Soltero(a)	3	San Pedro
5428	M	Casado(a)	2	San Juan
5429	F	Casado(a)	3	Santa Ana
5430	M	Soltero(a)	4	La Esperanza
5431	F	Casado(a)	2	San Juan
5432	M	Casado(a)	3	Santa Ana
5433	M	Casado(a)	2	San Juan
5435	M	Casado(a)	5	San Juan
5436	M	Soltero(a)	2	San Juan
5438	M	Casado(a)	1	Santa Ana
5448	F	Casado(a)	5	San Pedro
5449	F	Soltero(a)	3	San Juan
5450	F	Casado(a)	4	Santa Ana
5452	F	Soltero(a)	2	San Juan
5453	M	Soltero(a)	3	San Miguel 
5456	F	Soltero(a)	2	San Miguel 
5457	M	Soltero(a)	3	San Pedro
5461	F	Casado(a)	5	San Miguel 
5462	M	Casado(a)	1	Santa Ana
5464	M	Soltero(a)	4	San Pedro
5465	M	Soltero(a)	1	San Pedro
5466	M	Soltero(a)	4	San Pedro
5471	M	Soltero(a)	4	San Pedro
5473	F	Soltero(a)	1	Santa Ana
5476	M	Casado(a)	4	San Juan
5478	M	Soltero(a)	3	Santa Ana
5481	F	Casado(a)	4	San Pedro
5486	F	Casado(a)	3	Santa Ana
5488	F	Soltero(a)	4	San Pedro
5489	F	Soltero(a)	2	San Juan
5493	F	Casado(a)	3	San Pedro
5494	M	Soltero(a)	3	San Pedro
5498	M	Soltero(a)	1	Santa Ana
5499	M	Casado(a)	4	Santa Ana
5500	M	Soltero(a)	1	Santa Ana
5501	F	Soltero(a)	4	San Juan
5502	M	Casado(a)	3	San Juan
5503	M	Casado(a)	3	San Juan
5508	F	Casado(a)	4	San Pedro
5509	M	Casado(a)	5	San Miguel 
5512	F	Soltero(a)	5	San Pedro
5514	M	Soltero(a)	2	San Pedro
5518	M	Casado(a)	5	San Juan
5519	M	Casado(a)	2	San Pedro
5526	M	Casado(a)	4	San Juan
5528	F	Soltero(a)	2	Santa Ana
5530	F	Casado(a)	4	San Juan
5531	F	Casado(a)	4	San Juan
5532	M	Casado(a)	1	San Pedro
5533	F	Soltero(a)	1	San Juan
5535	M	Casado(a)	3	Santa Ana
5536	F	Soltero(a)	1	La Esperanza
5537	F	Soltero(a)	1	Santa Ana
5538	F	Soltero(a)	2	San Pedro
5539	F	Casado(a)	4	San Juan
5541	F	Casado(a)	1	San Juan
5542	M	Soltero(a)	2	Santa Ana
5543	F	Soltero(a)	5	Santa Ana
5545	M	Soltero(a)	3	San Juan
5547	M	Soltero(a)	2	San Juan
5548	F	Soltero(a)	3	San Pedro
5549	F	Casado(a)	3	San Miguel 
5553	F	Soltero(a)	3	San Pedro
5555	F	Casado(a)	4	San Miguel 
5556	M	Soltero(a)	1	San Juan
5557	M	Soltero(a)	4	La Esperanza
5558	M	Casado(a)	3	San Pedro
5559	F	Casado(a)	4	San Pedro
5560	M	Casado(a)	1	San Juan
5566	M	Soltero(a)	4	San Pedro
5567	M	Soltero(a)	2	San Miguel 
5568	M	Casado(a)	2	La Esperanza
5571	M	Soltero(a)	2	La Esperanza
5572	F	Soltero(a)	5	Santa Ana
5574	M	Casado(a)	3	Santa Ana
5576	M	Soltero(a)	3	San Pedro
5577	F	Casado(a)	1	San Pedro
5578	F	Soltero(a)	5	La Esperanza
5580	M	Casado(a)	3	San Juan
5581	F	Soltero(a)	1	Santa Ana
5584	F	Soltero(a)	1	San Juan
5585	F	Soltero(a)	1	San Juan
5587	F	Soltero(a)	1	San Juan
5588	F	Casado(a)	2	La Esperanza
5589	M	Soltero(a)	1	San Pedro
5590	M	Casado(a)	5	San Juan
5592	F	Soltero(a)	1	Santa Ana
5593	M	Soltero(a)	4	San Juan
5594	F	Soltero(a)	1	La Esperanza
5596	F	Soltero(a)	1	San Pedro
5597	F	Soltero(a)	2	Santa Ana
5598	F	Casado(a)	4	Santa Ana
5602	M	Casado(a)	1	San Pedro
5605	M	Casado(a)	4	La Esperanza
5606	F	Soltero(a)	1	La Esperanza
5608	F	Soltero(a)	2	San Pedro
5610	M	Soltero(a)	4	San Juan
5611	M	Casado(a)	2	Santa Ana
5612	M	Soltero(a)	2	San Juan
5614	F	Soltero(a)	2	San Juan
5615	M	Soltero(a)	1	San Juan
5616	F	Soltero(a)	3	San Juan
5617	F	Soltero(a)	1	La Esperanza
5618	F	Casado(a)	3	La Esperanza
5623	F	Casado(a)	4	San Juan
5624	F	Soltero(a)	4	La Esperanza
5625	F	Soltero(a)	4	Santa Ana
5626	F	Casado(a)	4	San Pedro
5627	M	Soltero(a)	1	San Pedro
5628	F	Casado(a)	3	San Miguel 
5630	F	Soltero(a)	2	San Pedro
5631	M	Soltero(a)	5	Santa Ana
5633	F	Soltero(a)	4	San Juan
5636	F	Casado(a)	1	San Juan
5639	M	Soltero(a)	4	Santa Ana
5642	M	Soltero(a)	4	San Pedro
5643	M	Soltero(a)	4	San Juan
5644	F	Casado(a)	2	San Juan
5645	M	Casado(a)	4	San Juan
5647	M	Soltero(a)	3	San Juan
5649	M	Casado(a)	3	San Miguel 
5650	M	Soltero(a)	3	San Miguel 
5652	F	Soltero(a)	2	La Esperanza
5654	F	Soltero(a)	4	La Esperanza
5655	F	Soltero(a)	2	San Juan
5656	F	Soltero(a)	1	Santa Ana
5657	F	Casado(a)	3	La Esperanza
5659	F	Casado(a)	1	San Pedro
5660	M	Soltero(a)	5	San Pedro
5663	F	Casado(a)	1	San Juan
5664	M	Casado(a)	4	Santa Ana
5665	F	Casado(a)	4	San Pedro
5666	M	Soltero(a)	4	La Esperanza
5667	F	Casado(a)	1	Santa Ana
5669	M	Soltero(a)	5	San Miguel 
5672	M	Casado(a)	1	La Esperanza
5673	M	Casado(a)	1	Santa Ana
5674	F	Soltero(a)	3	San Pedro
5676	M	Casado(a)	1	San Pedro
5681	M	Soltero(a)	1	Santa Ana
5682	F	Soltero(a)	2	Santa Ana
5685	F	Soltero(a)	2	San Juan
5686	M	Casado(a)	3	Santa Ana
5687	M	Soltero(a)	4	San Pedro
5690	F	Casado(a)	4	San Juan
5691	F	Casado(a)	1	San Pedro
5693	M	Soltero(a)	3	La Esperanza
5694	F	Casado(a)	2	Santa Ana
5696	F	Soltero(a)	1	San Juan
5700	M	Casado(a)	3	Santa Ana
5702	F	Casado(a)	3	Santa Ana
5707	F	Casado(a)	5	La Esperanza
5709	M	Soltero(a)	3	San Miguel 
5711	F	Soltero(a)	4	San Pedro
5712	F	Casado(a)	2	La Esperanza
5714	M	Casado(a)	2	San Juan
5715	M	Soltero(a)	1	Santa Ana
5716	F	Casado(a)	1	La Esperanza
5717	F	Soltero(a)	1	San Juan
5718	F	Casado(a)	2	San Pedro
5720	M	Soltero(a)	5	San Miguel 
5722	M	Casado(a)	5	La Esperanza
5723	F	Casado(a)	3	San Juan
5724	M	Casado(a)	4	Santa Ana
5726	M	Soltero(a)	1	San Juan
5727	F	Soltero(a)	2	La Esperanza
5728	M	Casado(a)	1	San Miguel 
5731	F	Casado(a)	3	San Juan
5733	M	Casado(a)	2	Santa Ana
5734	M	Casado(a)	3	San Juan
5735	M	Soltero(a)	1	San Pedro
5738	M	Casado(a)	1	Santa Ana
5739	M	Casado(a)	3	Santa Ana
5740	F	Soltero(a)	3	Santa Ana
5742	F	Soltero(a)	4	Santa Ana
5744	F	Casado(a)	1	Santa Ana
5745	F	Casado(a)	3	San Juan
5746	F	Soltero(a)	4	San Juan
5748	M	Casado(a)	3	San Juan
5754	M	Soltero(a)	2	San Pedro
5755	M	Soltero(a)	1	San Miguel 
5757	M	Soltero(a)	1	Santa Ana
5760	F	Casado(a)	5	San Juan
5765	M	Casado(a)	2	San Pedro
5766	M	Casado(a)	5	Santa Ana
5767	F	Casado(a)	3	San Pedro
5768	F	Casado(a)	2	Santa Ana
5769	M	Soltero(a)	1	San Pedro
5773	M	Soltero(a)	4	San Pedro
5774	F	Casado(a)	2	Santa Ana
5777	M	Casado(a)	1	San Juan
5778	F	Soltero(a)	1	San Pedro
5781	M	Casado(a)	2	Santa Ana
5782	M	Soltero(a)	5	San Juan
5786	M	Casado(a)	4	San Juan
5787	F	Soltero(a)	4	La Esperanza
5789	M	Casado(a)	1	Santa Ana
5790	M	Casado(a)	2	San Juan
5791	M	Soltero(a)	3	Santa Ana
5792	M	Soltero(a)	5	San Juan
5799	F	Soltero(a)	4	San Juan
5801	M	Soltero(a)	2	Santa Ana
5802	F	Soltero(a)	3	San Juan
5803	F	Soltero(a)	3	La Esperanza
5804	M	Soltero(a)	2	San Miguel 
5805	M	Soltero(a)	1	Santa Ana
5806	M	Soltero(a)	2	San Pedro
5809	M	Casado(a)	1	San Juan
5810	M	Soltero(a)	2	San Juan
5813	M	Soltero(a)	4	Santa Ana
5814	M	Soltero(a)	4	San Juan
